crate	file	line	name	visibility	context	context_type	is_test
pixelflow-core	pixelflow-core/src/backend/x86.rs	499	to_array	priv	impl	U32x4	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	510	splat	priv	impl	U32x4	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	515	store	priv	impl	U32x4	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	521	from_f32_scaled	priv	impl	U32x4	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	530	bitand	priv	impl	U32x4	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	538	bitor	priv	impl	U32x4	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	546	not	priv	impl	U32x4	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	558	shl	priv	impl	U32x4	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	570	shr	priv	impl	U32x4	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	582	pack_rgba	pub	impl	U32x4	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	640	default	priv	impl	Mask8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	647	fmt	priv	impl	Mask8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	655	any	priv	impl	Mask8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	660	all	priv	impl	Mask8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	669	bitand	priv	impl	Mask8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	678	bitor	priv	impl	Mask8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	687	not	priv	impl	Mask8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	715	default	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	722	fmt	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	731	to_array	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	744	splat	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	749	sequential	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	766	store	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	772	cmp_lt	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	777	cmp_le	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	782	cmp_gt	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	787	cmp_ge	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	792	simd_sqrt	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	797	simd_abs	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	805	simd_min	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	810	simd_max	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	815	simd_select	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	820	from_slice	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	826	gather	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	834	simd_floor	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	839	mul_add	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	851	add_masked	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	859	recip	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	864	simd_rsqrt	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	869	mask_to_float	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	874	float_to_mask	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	879	from_u32_bits	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	884	shr_u32	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	894	i32_to_f32	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	902	log2	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	965	exp2	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1016	add	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1025	sub	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1034	mul	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1043	div	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1052	bitand	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1061	bitor	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1070	not	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1082	neg	priv	impl	F32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1102	default	priv	impl	U32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1109	fmt	priv	impl	U32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1121	splat	priv	impl	U32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1126	store	priv	impl	U32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1132	from_f32_scaled	priv	impl	U32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1141	bitand	priv	impl	U32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1150	bitor	priv	impl	U32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1159	not	priv	impl	U32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1171	shl	priv	impl	U32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1183	shr	priv	impl	U32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1196	pack_rgba	pub(crate)	impl	U32x8	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1255	fmt	priv	impl	Mask16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1263	any	priv	impl	Mask16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1269	all	priv	impl	Mask16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1279	bitand	priv	impl	Mask16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1289	bitor	priv	impl	Mask16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1299	not	priv	impl	Mask16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1325	default	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1332	fmt	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1341	to_array	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1349	from_mask	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1364	splat	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1369	sequential	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1382	store	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1388	cmp_lt	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1394	cmp_le	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1399	cmp_gt	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1404	cmp_ge	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1409	simd_sqrt	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1414	simd_abs	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1422	simd_min	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1427	simd_max	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1432	simd_select	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1439	from_slice	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1445	gather	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1457	simd_floor	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1466	mul_add	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1472	add_masked	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1479	recip	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1485	simd_rsqrt	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1492	mask_to_float	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1503	float_to_mask	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1517	from_u32_bits	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1522	shr_u32	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1532	i32_to_f32	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1540	log2	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1577	exp2	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1609	add	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1618	sub	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1627	mul	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1636	div	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1645	bitand	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1654	bitor	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1663	not	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1675	neg	priv	impl	F32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1696	default	priv	impl	U32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1703	fmt	priv	impl	U32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1715	splat	priv	impl	U32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1720	store	priv	impl	U32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1726	from_f32_scaled	priv	impl	U32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1736	bitand	priv	impl	U32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1745	bitor	priv	impl	U32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1754	not	priv	impl	U32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1767	shl	priv	impl	U32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1779	shr	priv	impl	U32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1792	pack_rgba	pub(crate)	impl	U32x16	prod
pixelflow-core	pixelflow-core/src/backend/x86.rs	1832	test_avx512_log2	priv	free		test
pixelflow-core	pixelflow-core/src/bin/calibrate_costs.rs	43	bench_manifold	priv	free		test
pixelflow-core	pixelflow-core/src/bin/calibrate_costs.rs	74	main	priv	free		prod
pixelflow-core	pixelflow-core/src/bin/calibrate_costs.rs	225	save_toml	priv	free		prod
pixelflow-core	pixelflow-core/src/bin/calibrate_costs.rs	259	normalize	priv	free		prod
pixelflow-core	pixelflow-core/src/bin/calibrate_costs.rs	264	get_config_dir	priv	free		prod
pixelflow-core	pixelflow-core/src/bin/calibrate_costs.rs	276	backend_name	priv	free		prod
pixelflow-core	pixelflow-core/src/combinators/at.rs	83	eval	priv	impl	At	prod
pixelflow-core	pixelflow-core/src/combinators/at.rs	110	collapse	pub	impl	At	prod
pixelflow-core	pixelflow-core/src/combinators/at.rs	160	eval	priv	impl	AtArray	prod
pixelflow-core	pixelflow-core/src/combinators/at.rs	184	collapse	pub	impl	AtArray	prod
pixelflow-core	pixelflow-core/src/combinators/binding.rs	99	new	pub	impl	Let	prod
pixelflow-core	pixelflow-core/src/combinators/binding.rs	114	eval	priv	impl	Let	prod
pixelflow-core	pixelflow-core/src/combinators/binding.rs	140	new	pub	impl	Var	prod
pixelflow-core	pixelflow-core/src/combinators/binding.rs	146	default	priv	impl	Var	prod
pixelflow-core	pixelflow-core/src/combinators/binding.rs	205	eval	priv	impl	Var	prod
pixelflow-core	pixelflow-core/src/combinators/binding.rs	222	eval	priv	impl	Var	prod
pixelflow-core	pixelflow-core/src/combinators/binding.rs	253	get	priv	trait	Get	prod
pixelflow-core	pixelflow-core/src/combinators/binding.rs	259	get	priv	impl	Get	prod
pixelflow-core	pixelflow-core/src/combinators/binding.rs	270	get	priv	impl	Get	prod
pixelflow-core	pixelflow-core/src/combinators/binding.rs	281	get	priv	impl	Get	prod
pixelflow-core	pixelflow-core/src/combinators/binding.rs	293	get	priv	impl	Get	prod
pixelflow-core	pixelflow-core/src/combinators/binding.rs	303	eval_at	priv	trait	Graph	prod
pixelflow-core	pixelflow-core/src/combinators/binding.rs	323	eval_at	priv	impl	Lift	prod
pixelflow-core	pixelflow-core/src/combinators/binding.rs	346	eval_at	priv	impl	GAdd	prod
pixelflow-core	pixelflow-core/src/combinators/binding.rs	372	eval_at	priv	impl	GSub	prod
pixelflow-core	pixelflow-core/src/combinators/binding.rs	398	eval_at	priv	impl	GMul	prod
pixelflow-core	pixelflow-core/src/combinators/binding.rs	424	eval_at	priv	impl	GDiv	prod
pixelflow-core	pixelflow-core/src/combinators/binding.rs	450	eval	priv	impl	Root	prod
pixelflow-core	pixelflow-core/src/combinators/binding.rs	463	eval_at	priv	impl	Let	prod
pixelflow-core	pixelflow-core/src/combinators/binding.rs	484	eval_at	priv	impl	Var	prod
pixelflow-core	pixelflow-core/src/combinators/binding.rs	502	test_let_binding_new_style	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/binding.rs	516	test_let_with_spatial	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/binding.rs	529	test_nested_let_new_style	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/binding.rs	552	test_legacy_peano_get	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/binding.rs	569	test_legacy_let_binding	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/block.rs	52	new	pub	impl	Block	prod
pixelflow-core	pixelflow-core/src/combinators/block.rs	59	block_eval	priv	free		prod
pixelflow-core	pixelflow-core/src/combinators/block.rs	72	eval	priv	impl	Block	prod
pixelflow-core	pixelflow-core/src/combinators/block.rs	85	test_block_compiles_and_runs	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/block.rs	102	test_block_nested	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/block.rs	117	test_block_with_complex_expr	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/computed.rs	46	new	pub	impl	Computed	prod
pixelflow-core	pixelflow-core/src/combinators/computed.rs	52	fmt	priv	impl	Computed	prod
pixelflow-core	pixelflow-core/src/combinators/computed.rs	70	eval	priv	impl	Computed	prod
pixelflow-core	pixelflow-core/src/combinators/computed.rs	104	new	pub	impl	ManifoldBind	prod
pixelflow-core	pixelflow-core/src/combinators/computed.rs	123	eval	priv	impl	Manifold	prod
pixelflow-core	pixelflow-core/src/combinators/computed.rs	141	eval	priv	impl	ManifoldBind	prod
pixelflow-core	pixelflow-core/src/combinators/computed.rs	153	test_computed_basic	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/computed.rs	173	test_computed_captures	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/context.rs	50	access	priv	trait	ArrayAccess	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	168	access	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	178	access	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	185	access	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	196	access	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	204	access	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	212	access	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	223	access	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	231	access	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	239	access	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	247	access	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	279	new	pub	impl	WithContext	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	300	new	pub	impl	CtxVar	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	317	add	priv	impl	CtxVar	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	324	sub	priv	impl	CtxVar	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	331	mul	priv	impl	CtxVar	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	338	div	priv	impl	CtxVar	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	356	eval	priv	impl	WithContext	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	371	eval	priv	impl	WithContext	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	395	eval	priv	impl	CtxVar	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	424	new	pub	impl	ContextFree	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	438	add	priv	impl	ContextFree	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	445	sub	priv	impl	ContextFree	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	452	mul	priv	impl	ContextFree	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	459	div	priv	impl	ContextFree	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	474	eval	priv	impl	ContextFree	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	487	eval	priv	impl	ContextFree	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	507	x	priv	impl	Spatial	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	510	y	priv	impl	Spatial	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	513	z	priv	impl	Spatial	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	516	w	priv	impl	Spatial	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	528	x	priv	impl	Spatial	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	532	y	priv	impl	Spatial	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	536	z	priv	impl	Spatial	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	540	w	priv	impl	Spatial	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	551	x	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	555	y	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	559	z	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	563	w	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	581	x	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	585	y	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	589	z	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	593	w	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	613	x	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	617	y	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	621	z	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	625	w	priv	impl	?	prod
pixelflow-core	pixelflow-core/src/combinators/context.rs	643	check_manifold	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/context.rs	646	test_x_in_context_domain	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/context.rs	652	test_dz_x_in_context_domain	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/context.rs	658	test_ctxvar_in_context_domain	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/context.rs	665	test_mul_dz_x_in_context_domain	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/context.rs	672	test_muladd_dz_in_context_domain	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/context.rs	683	test_comparison_in_context_domain	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/context.rs	692	test_and_in_context_domain	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/context.rs	703	test_geometry_mask_pattern	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/context.rs	706	check_geometry_mask	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/context.rs	727	eval	priv	impl	DummyGeometry	test
pixelflow-core	pixelflow-core/src/combinators/context.rs	737	test_select_in_context_domain	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/context.rs	755	test_select_with_valof_in_context_domain	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/context.rs	773	test_checker_like_pattern	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/context.rs	817	test_muladd_select_pattern	priv	free		test
pixelflow-core	pixelflow-core/src/combinators/fix.rs	37	eval	priv	impl	Fix	prod
pixelflow-core	pixelflow-core/src/combinators/fix.rs	80	x	priv	impl	RecDomain	prod
pixelflow-core	pixelflow-core/src/combinators/fix.rs	84	y	priv	impl	RecDomain	prod
pixelflow-core	pixelflow-core/src/combinators/fix.rs	88	z	priv	impl	RecDomain	prod
